date,GGR,num_operators,operators_list,num_reports,total_bets,total_stake,total_payout,modal_game_type,is_missing,GGR_interpolated,was_interpolated,expected_GGR
2025-10-31,1835220448.7914,18,"ABA,ADV,AKE,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,MAS,PAR,QUI,REY,RUB,SPO,TIT",22,1198727,5382921995.85,3545559976.6186004,RRI_other,0,1835220448.7914,0,843130149.8999975
2025-11-01,4330479828.701001,18,"ABA,ADV,AKE,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,MAS,PAR,QUI,REY,RUB,SPO,TIT",22,3493210,15687296955.39,11356809926.689,RRI_other,0,4330479828.701001,0,1671178561.6448247
2025-11-02,-1557985992.3291998,22,"ABA,ABE,ADV,AKE,BET,BWI,DAY,ELD,GAM,GAR,GEE,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",29,2573314,12463592859.79,14018617402.1192,RRI_sports,0,-1557985992.3291998,0,1295859858.819784
2025-11-03,558650074.0500002,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",39,1266532,5428318599.490001,4869503325.44,RRI_sports,0,558650074.0500002,0,677053839.8979689
2025-11-04,3554494750.26,25,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,2009180,8204623028.96,4650115263.7,RRI_sports,0,3554494750.26,0,1978267438.0580893
2025-11-05,5483791233.5476,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,2556751,13263702704.74,7779771178.242401,RRI_sports,0,5483791233.5476,0,2206141692.7517858
2025-11-06,3862464301.65,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,1895688,8625272418.539999,4762632110.25,RRI_sports,0,3862464301.65,0,4615082911.157386
2025-11-07,1826370240.205,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1403185,5881089375.41,4054432637.565,RRI_sports,0,1826370240.205,0,1151778033.571458
2025-11-08,8005019930.000001,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,3358745,14225190006.92,6219876449.280001,RRI_sports,0,8005019930.000001,0,3324601289.0486403
2025-11-09,3411154864.77,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,2738789,11391139855.4,7979677175.99,RRI_sports,0,3411154864.77,0,4981588429.817885
2025-11-10,-1081803963.78,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",35,898040,3522420280.32,4603872728.46,RRI_sports,0,-1081803963.78,0,961590093.393416
2025-11-11,945201868.2850002,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",37,997112,3264860640.04,2319274644.6749997,RRI_sports,0,945201868.2850002,0,2425283275.403995
2025-11-12,604567009.8899999,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1054310,3909757335.85,3304692066.32,RRI_sports,0,604567009.8899999,0,843022369.2773262
2025-11-13,1530836365.17,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1078420,4179759287.21,2648398906.3999996,RRI_sports,0,1530836365.17,0,1463905679.5235465
2025-11-14,2588921545.7999997,23,"ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT",30,1311271,5618392333.44,3028738057.0,RRI_sports,0,2588921545.7999997,0,534833772.54959923
2025-11-15,1978217724.45,26,"ABA,ABE,ADV,AKE,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1414802,5824207002.2699995,3838453464.18,RRI_sports,0,1978217724.45,0,409999756.3176412
2025-11-16,1113143387.965,24,"ABA,ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",30,1381964,5525633479.780001,4411772029.175,RRI_sports,0,1113143387.965,0,430701962.7290637
2025-11-17,-594783778.3699999,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",39,942134,3469772951.4400005,4063752133.17,RRI_other,0,-594783778.3699999,0,474671791.3706325
2025-11-18,-538824518.93,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",36,1151787,4749204978.32,5286810781.610001,RRI_sports,0,-538824518.93,0,732287523.3872182
2025-11-19,1320653596.85,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,SPO,TIT,WOR",32,1159109,4769108688.09,3447596149.6,RRI_sports,0,1320653596.85,0,726561429.1274754
2025-11-20,752389701.3700001,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,965485,3667995900.94,2914761652.93,RRI_sports,0,752389701.3700001,0,784457875.7188509
2025-11-21,1215959284.6146002,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1250555,4658354501.08,3441530318.8254,RRI_sports,0,1215959284.6146002,0,799188832.2176713
2025-11-22,3318006254.7725,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,3826537,15473404604.91,12154493850.4975,RRI_sports,0,3318006254.7725,0,1258633086.3749378
2025-11-23,1015998427.1649996,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT",33,2670774,11129637061.88,10112601636.075,RRI_sports,0,1015998427.1649996,0,1200343083.1812484
2025-11-24,2459289631.26,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1451218,5851845006.4800005,3391551024.58,RRI_sports,0,2459289631.26,0,778957625.5329012
2025-11-25,3847231388.91,26,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",33,1913033,6815427853.829999,2967065730.28,RRI_sports,0,3847231388.91,0,761603391.0830672
2025-11-26,2842266849.43,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,PAR,QUI,REY,RUB,SPO,TIT,WOR",32,1962010,7445629094.7,4602148413.63,RRI_other,0,2842266849.43,0,1173574924.5363114
2025-11-27,-2621541983.4526005,19,"ABE,ADV,BET,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOT,INT,KIN,QUI,REY,RUB,SPO,TIT",25,2317374,8852983970.31,11473231164.6326,RRI_other,0,-2621541983.4526005,0,1939213640.7548096
2025-11-28,-29515360.80110001,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,QUI,REY,RUB,SPO,TIT",30,1693922,6285507167.330001,6313686003.0011,RRI_other,0,-29515360.80110001,0,457077707.94740224
2025-11-29,72245294.50099903,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",34,3118416,13631262296.77,13553931393.149,RRI_other,0,72245294.50099903,0,1725418880.0759969
2025-11-30,2452660419.8230004,25,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,HOT,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,3401721,13927919879.36,11473761167.447,RRI_sports,0,2452660419.8230004,0,2261555485.6682897
2025-12-01,1754803519.0800002,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1492960,6259512223.740001,4503149620.14,RRI_other,0,1754803519.0800002,0,386378048.54640734
2025-12-02,1421169604.05,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1555485,4947802363.91,3524971325.34,RRI_other,0,1421169604.05,0,682799330.5751474
2025-12-03,3013101334.74,23,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT",30,2415518,8801865132.69,5787084587.27,RRI_other,0,3013101334.74,0,1700358823.6905415
2025-12-04,2309668690.680001,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,2314958,9125019305.48,6813626145.95,RRI_sports,0,2309668690.680001,0,1934060890.7418392
2025-12-05,1850477553.89,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,1656844,6038363702.73,4186099252.78,RRI_other,0,1850477553.89,0,375689244.56009614
2025-12-06,1728525152.6399992,24,"ABA,ABE,ADV,BET,BLU,BWI,DAY,EDG,ELD,ENT,GAM,GAR,GEE,HOM,INT,KIN,MAS,NAT,QUI,REY,RUB,SPO,TIT,WOR",31,3452824,13368587593.11,11638256795.62,RRI_other,0,1728525152.6399992,0,1402709725.7944758
2025-12-07,2542791999.0399995,6,"ADV,BET,BWI,INT,KIN,MAS",7,2029686,8994885312.91,6452080313.87,RRI_sports,0,2542791999.0399995,0,2564864493.302281
