operator,no_of_bets,game_type,stake_real_money,stake_free_money,payout_base_win,refund_total,adjustment_total,revenue_amt,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,is_weekend
OP_0023,765.0,RRI_sports,1444534.0,0.0,0.0,0.0,0.0,1444534.0,447151270.0,415944392.0,1372724.0,0.0,0
OP_0020,3566.0,RRI_other,10717308.0,0.0,8460392.0,0.0,0.0,2256916.0,90690046.0,68400864.0,0.0,0.0,0
OP_0011,34795.0,RRI_other,291277222.43,0.0,340136275.47,0.0,0.0,-48859053.04,1476366883.8000004,1435334616.9600005,3575842.24,0.0,0
OP_0009,40.0,RRI_sports,54500.0,0.0,2979202.0,0.0,0.0,-2924702.0,0.0,0.0,0.0,0.0,0
OP_0024,2203.0,RRI_sports,11368122.44,0.0,9121562.64,0.0,0.0,2246559.8,185059115.78,147727178.76,0.0,0.0,0
OP_0024,3648.0,RRI_sports,29756613.39,0.0,29410032.54,0.0,0.0,346580.85,185059115.78,147727178.76,0.0,0.0,0
OP_0024,3446.0,RRI_sports,26900344.26,0.0,17198368.92,0.0,0.0,9701975.34,185059115.78,147727178.76,0.0,0.0,0
OP_0002,13715.0,CTG_multi,33463208.0,0.0,13965426.16,0.0,0.0,19497781.84,34867099.0,13965426.16,0.0,0.0,0
OP_0013,2.0,RRI_sports,45000.0,0.0,0.0,0.0,0.0,45000.0,10946412.12,2531079.02,800.0,0.0,0
OP_0003,3405.0,RRI_sports,1298742.0,3000.0,1010796.87,0.0,0.0,290945.13,2597684.0,2021593.74,0.0,0.0,0
OP_0003,2443.0,RRI_sports,1003319.0,0.0,182914.9,0.0,0.0,820404.1,2298118.0,365829.8,0.0,0.0,0
OP_0003,12.0,RRI_sports,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0
OP_0016,46902.0,RRI_sports,52548009.0,164500.0,19557793.0,0.0,0.0,33154716.0,61302879.0,25943757.0,0.0,0.0,0
OP_0025,6.0,RRI_slot,3000.0,0.0,0.0,0.0,0.0,3000.0,12209698.0,10657068.0,0.0,0.0,0
OP_0015,1484.0,RRI_other,848244.0,0.0,633569.0,0.0,0.0,214675.0,7350238.0,5704182.0,0.0,0.0,0
OP_0004,1239.0,CTG_multi,13193898.38,0.0,9043917.38,0.0,0.0,0.0,65629086.28,53593280.760000005,0.0,0.0,0
OP_0004,51.0,CTG_virtualSports,56000.0,0.0,16000.0,0.0,0.0,40000.0,65629086.28,53593280.760000005,0.0,0.0,0
OP_0022,9.0,RRI_sports,658155.0,0.0,972938.0,0.0,0.0,-314783.0,11027516.6,6654064.789999999,220485.0,0.0,0
OP_0028,25.0,CTG_multi,219007.0,0.0,133085.0,0.0,0.0,85922.0,501114.0,304872.0,0.0,0.0,0
OP_0012,667.0,RRI_sports,36500.0,0.0,0.0,0.0,0.0,36500.0,0.0,0.0,0.0,0.0,0
OP_0031,27.0,RRI_sports,129520.0,0.0,273732.81,0.0,0.0,-144212.81,281040.0,547465.62,0.0,0.0,0
OP_0006,1850603.0,CTG_multi,7424348841.84,0.0,3974839907.48,3015.0,0.0,3449505919.36,17924575931.37,9373761610.3,4146003.39,0.0,0
OP_0007,38843.0,RRI_roulette,223078623.0,275382.0,193771923.0,0.0,0.0,29306700.0,8075238918.0,7086893514.0,0.0,0.0,0
OP_0023,3287.0,RRI_sports,14370143.0,0.0,11320570.0,0.0,0.0,3049573.0,533326078.0,472640540.0,2674014.0,0.0,0
OP_0020,1875.0,RRI_other,5034070.0,0.0,2442899.0,0.0,0.0,2591171.0,85354670.0,60557766.0,0.0,0.0,0
OP_0011,34858.0,RRI_other,370932482.71,0.0,376859530.26,0.0,0.0,-5927047.55,850374103.6400002,827855730.9100001,1741234.0400000005,0.0,0
OP_0009,661.0,RRI_sports,1517500.0,0.0,71380.0,0.0,0.0,1446120.0,0.0,0.0,0.0,0.0,0
OP_0024,2509.0,RRI_sports,12888738.76,0.0,8689115.27,0.0,0.0,4199623.49,165599326.1,126103211.31999998,0.0,0.0,0
OP_0024,1847.0,RRI_sports,13315250.37,0.0,10921508.08,0.0,0.0,2393742.29,165599326.1,126103211.31999998,0.0,0.0,0
OP_0024,1992.0,RRI_sports,12157109.05,0.0,10689924.6,0.0,0.0,1467184.45,165599326.1,126103211.31999998,0.0,0.0,0
OP_0024,2695.0,RRI_sports,15136465.72,0.0,10439161.78,0.0,0.0,4697303.94,165599326.1,126103211.31999998,0.0,0.0,0
OP_0002,11654.0,CTG_multi,31960547.0,0.0,19425299.37,500.0,0.0,12534747.63,32753794.0,19425299.37,500.0,0.0,0
OP_0003,1541.0,RRI_sports,791946.0,127480.0,916171.5,0.0,0.0,3254.5,1699190.0,1832343.0,0.0,0.0,0
OP_0003,10.0,RRI_sports,47000.0,0.0,0.0,0.0,0.0,47000.0,0.0,0.0,0.0,0.0,0
OP_0016,37340.0,RRI_sports,41629600.0,157500.0,11761631.0,0.0,0.0,30025469.0,50250504.0,18580792.0,0.0,0.0,0
OP_0025,203.0,RRI_other,366076.0,0.0,255663.0,0.0,0.0,110413.0,3260966.0,2775122.0,0.0,0.0,0
OP_0015,1398.0,RRI_other,979457.0,0.0,786048.0,0.0,0.0,193409.0,10388336.0,7641752.0,0.0,0.0,0
OP_0004,1050.0,CTG_multi,11750790.82,0.0,3921752.62,0.0,0.0,0.0,61931251.64,43784458.82,0.0,0.0,0
OP_0004,11.0,CTG_virtualSports,14000.0,0.0,28200.0,0.0,0.0,-14200.0,61931251.64,43784458.82,0.0,0.0,0
OP_0005,41138.0,RRI_slot,36056118.04,0.0,32292108.59,138692.95,0.0,3625316.5,328534136.96000004,320983169.03,2348163.0500000003,0.0,0
OP_0022,27.0,RRI_sports,1965125.0,0.0,2083693.7,0.0,0.0,-118568.7,12168595.63,9818272.43,320000.0,0.0,0
OP_0028,33.0,CTG_multi,308635.0,0.0,128259.0,0.0,0.0,180376.0,834770.0,403048.0,0.0,0.0,0
OP_0012,655.0,RRI_sports,39100.0,0.0,0.0,0.0,0.0,39100.0,0.0,0.0,0.0,0.0,0
OP_0031,44.0,RRI_sports,417153.0,0.0,238528.8224,0.0,0.0,178624.1776,834306.0,477057.6448,0.0,0.0,0
OP_0006,2340837.0,CTG_multi,12130916022.67,0.0,6777861996.89,1100.0,0.0,5353052925.78,20958693605.750004,11982649607.94,2586640.7,0.0,0
OP_0007,43184.0,RRI_roulette,279729413.0,317073.0,245761141.0,0.0,0.0,33968272.0,9974797044.0,9221266438.0,0.0,0.0,0
OP_0023,803.0,RRI_sports,1730223.0,0.0,0.0,0.0,0.0,1730223.0,506008852.0,455752580.0,1341438.0,0.0,0
OP_0020,3352.0,RRI_other,7997189.0,0.0,4722535.0,0.0,0.0,3274653.0,95829704.0,68442220.0,0.0,0.0,0
OP_0011,62974.0,RRI_other,645636795.42,0.0,635650968.47,0.0,0.0,9985826.95,2133740132.28,1952348995.3,3121463.26,0.0,0
OP_0009,568.0,RRI_sports,1100500.0,0.0,606476.0,0.0,0.0,494024.0,0.0,0.0,0.0,0.0,0
OP_0024,2214.0,RRI_sports,11899833.25,0.0,4727209.25,0.0,0.0,7172624.0,228685033.46000007,155699518.66,0.0,0.0,0
OP_0024,1893.0,RRI_sports,13162373.83,0.0,7969899.97,0.0,0.0,5192473.86,228685033.46000007,155699518.66,0.0,0.0,0
OP_0024,2310.0,RRI_sports,16634621.39,0.0,10621020.52,0.0,0.0,6013600.87,228685033.46000007,155699518.66,0.0,0.0,0
OP_0024,3499.0,RRI_sports,19965948.54,0.0,15517668.27,0.0,0.0,4448280.27,228685033.46000007,155699518.66,0.0,0.0,0
OP_0002,10958.0,CTG_multi,26476733.0,0.0,15145635.43,0.0,0.0,11331097.57,56496468.0,30291270.86,0.0,0.0,0
OP_0013,1.0,CTG_eSports,500.0,0.0,0.0,0.0,0.0,500.0,24705925.08,19024909.76,100432.0,0.0,0
OP_0003,1858.0,RRI_sports,631125.0,4500.0,236334.65,0.0,0.0,399290.35,641525.0,236334.65,0.0,0.0,0
OP_0003,18.0,RRI_sports,24000.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0
OP_0016,23999.0,RRI_sports,24598340.0,95500.0,9550057.0,0.0,0.0,15143783.0,74907820.0,39595440.0,0.0,0.0,0
OP_0025,9.0,RRI_slot,6000.0,0.0,0.0,0.0,0.0,6000.0,3164215.0,2762461.0,0.0,0.0,0
OP_0015,1115.0,RRI_other,518701.0,0.0,499008.0,0.0,0.0,19692.0,4260673.0,3302856.0,0.0,0.0,0
OP_0004,1035.0,CTG_multi,9884442.67,0.0,3767970.87,0.0,0.0,0.0,61209443.34,44980589.720000006,0.0,0.0,0
OP_0004,34.0,CTG_virtualSports,34000.0,0.0,11000.0,0.0,0.0,23000.0,61209443.34,44980589.720000006,0.0,0.0,0
OP_0005,49623.0,RRI_slot,43789725.73,0.0,39695973.6,160936.64,0.0,3932815.49,753252099.0000001,736970974.6200002,4840971.48,0.0,0
OP_0022,26.0,RRI_sports,693508.26,0.0,1087047.7,0.0,0.0,-393539.44,14380102.74,11151808.14,0.0,0.0,0
OP_0028,29.0,CTG_multi,450292.0,0.0,289396.0,0.0,0.0,160896.0,1022584.0,582492.0,0.0,0.0,0
OP_0012,615.0,RRI_sports,29200.0,0.0,0.0,0.0,0.0,29200.0,0.0,0.0,0.0,0.0,0
OP_0031,19.0,RRI_sports,266912.0,0.0,75132.52,0.0,0.0,191779.48,551824.0,150265.04,0.0,0.0,0
OP_0006,1694643.0,CTG_multi,7579838747.2,0.0,3998683583.58,13070.0,0.0,3581142093.62,30118989547.1,18016641825.46,1643506.9,0.0,0
OP_0007,43519.0,RRI_roulette,205610720.0,214990.0,184262909.0,0.0,0.0,21347811.0,5056682557.0,4732077281.0,0.0,0.0,0
OP_0023,5303.0,RRI_sports,28584289.0,0.0,17459914.0,0.0,0.0,11124375.0,420557402.0,345924932.0,2069130.0,0.0,0
OP_0020,2899.0,RRI_other,8998880.0,0.0,4134339.0,0.0,0.0,4864541.0,49574440.0,33675727.0,0.0,0.0,0
OP_0011,49780.0,RRI_other,629237464.28,0.0,442983730.05,0.0,0.0,186253734.23,1027500929.9200002,809879892.0100002,1720855.73,0.0,0
OP_0009,67.0,RRI_sports,111000.0,0.0,187009.0,0.0,0.0,-76009.0,0.0,0.0,0.0,0.0,0
OP_0024,2129.0,RRI_sports,14182875.82,0.0,7074898.24,0.0,0.0,7107977.58,213673369.06000003,157619121.88000005,0.0,0.0,0
OP_0024,3271.0,RRI_sports,18023111.68,0.0,14118835.66,0.0,0.0,3904276.02,213673369.06000003,157619121.88000005,0.0,0.0,0
OP_0024,2203.0,RRI_sports,11368122.44,0.0,9121562.64,0.0,0.0,2246559.8,213673369.06000003,157619121.88000005,0.0,0.0,0
OP_0024,2509.0,RRI_sports,12888738.76,0.0,8689115.27,0.0,0.0,4199623.49,213673369.06000003,157619121.88000005,0.0,0.0,0
OP_0002,9416.0,CTG_multi,24023814.0,0.0,10841709.26,0.0,0.0,13182104.74,56971492.0,21683418.52,0.0,0.0,0
OP_0003,1012.0,RRI_sports,348762.0,0.0,133380.0,0.0,0.0,215382.0,421128.0,133380.0,0.0,0.0,0
OP_0003,16.0,RRI_sports,44000.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0,0
OP_0016,19482.0,RRI_sports,20976243.0,77500.0,16484599.0,0.0,0.0,4569144.0,65865070.0,52774126.0,0.0,0.0,0
OP_0025,10.0,RRI_slot,5000.0,0.0,0.0,0.0,0.0,5000.0,2308016.0,1864272.0,0.0,0.0,0
OP_0015,1249.0,RRI_other,879231.0,0.0,777017.0,0.0,0.0,102215.0,3598588.0,2913194.0,0.0,0.0,0
OP_0004,887.0,CTG_multi,6943220.46,0.0,3383236.83,0.0,0.0,0.0,78688454.92,67085565.66,0.0,0.0,0
OP_0004,65.0,CTG_virtualSports,120000.0,0.0,44000.0,0.0,0.0,76000.0,78688454.92,67085565.66,0.0,0.0,0
OP_0005,59750.0,RRI_slot,58724961.22,0.0,54759013.97,266497.64,0.0,3699449.61,857687809.9600002,839100338.9000001,5069373.48,0.0,0
OP_0022,49.0,RRI_sports,2022817.0,0.0,1923566.05,0.0,0.0,99250.95,23971980.4,17903545.76,540000.0,0.0,0
OP_0028,23.0,CTG_multi,298361.0,0.0,262665.0,0.0,0.0,35696.0,1055722.0,685358.0,0.0,0.0,0
OP_0012,430.0,RRI_sports,14700.0,0.0,0.0,0.0,0.0,14700.0,0.0,0.0,0.0,0.0,0
OP_0031,9.0,RRI_sports,17700.0,0.0,9696.715,0.0,0.0,8003.285,35400.0,19393.43,0.0,0.0,0
OP_0006,1209588.0,CTG_multi,4955694475.05,0.0,3317784493.13,0.0,0.0,1637909981.92,12441165846.94,8217715479.12,2838084.0,0.0,0
OP_0007,47484.0,RRI_roulette,295423646.0,306143.0,271483306.0,0.0,0.0,23940340.0,4711372351.0,4344141138.0,0.0,0.0,0
OP_0023,4602.0,RRI_sports,20873105.0,0.0,13933910.0,0.0,0.0,6939195.0,484917546.0,418539342.0,1301160.0,0.0,0
OP_0020,2388.0,RRI_other,6765842.0,0.0,3837678.0,0.0,0.0,2928164.0,52938599.0,38282276.0,0.0,0.0,0
OP_0011,44246.0,RRI_other,466952629.59,0.0,347287693.09,0.0,0.0,119664936.5,845231618.12,665527548.31,2025485.95,0.0,0
OP_0009,517.0,RRI_sports,990000.0,0.0,11866.0,0.0,0.0,978134.0,0.0,0.0,0.0,0.0,0
OP_0024,1948.0,RRI_sports,10398559.19,0.0,6754845.56,0.0,0.0,3643713.62,70808945.48,59098162.46,0.0,0.0,0
OP_0002,16727.0,CTG_multi,44109076.0,0.0,15149190.5,0.0,0.0,28959885.5,94046878.0,30298381.0,0.0,0.0,1
OP_0013,3.0,CTG_multi,3756.32,0.0,0.0,0.0,0.0,3756.32,24229119.48,12858784.0,240000.0,0.0,1
OP_0003,2411.0,RRI_sports,775721.0,220000.0,663579.2,0.0,0.0,332141.8,1591242.0,1327158.4,0.0,0.0,1
OP_0003,28.0,RRI_sports,54000.0,0.0,0.0,0.0,0.0,54000.0,0.0,0.0,0.0,0.0,1
OP_0016,55815.0,RRI_sports,59542566.0,236500.0,20444340.0,550.0,0.0,39334176.0,139031010.0,55412682.0,1100.0,0.0,1
OP_0025,279.0,RRI_slot,1749062.0,0.0,113715.0,0.0,0.0,1635347.0,7869650.0,3963896.0,0.0,0.0,1
OP_0015,1904.0,RRI_other,1222632.0,0.0,969645.0,0.0,0.0,252988.0,8912888.0,6953432.0,0.0,0.0,1
OP_0004,1605.0,CTG_multi,16670190.83,0.0,10488612.91,0.0,0.0,0.0,41411971.83,31569240.57,0.0,0.0,1
OP_0004,2.0,CTG_virtualSports,2000.0,0.0,0.0,0.0,0.0,2000.0,41411971.83,31569240.57,0.0,0.0,1
OP_0005,67413.0,RRI_slot,67380630.07,0.0,62893538.85,291577.64,0.0,4195513.58,925495567.32,903029465.58,5133333.48,0.0,1
OP_0022,63.0,RRI_sports,2215089.68,0.0,1836782.39,0.0,0.0,378307.29,51335218.18000001,39133608.52,0.0,0.0,1
OP_0028,41.0,CTG_multi,181545.0,0.0,93238.0,0.0,0.0,88307.0,534163.0,474238.0,0.0,0.0,1
OP_0012,1041.0,RRI_sports,53600.0,0.0,2800.0,0.0,0.0,50800.0,0.0,0.0,0.0,0.0,1
OP_0031,13.0,RRI_sports,22500.0,0.0,0.0,0.0,0.0,22500.0,24500.0,0.0,0.0,0.0,1
OP_0006,3081060.0,CTG_multi,13046983761.62,0.0,5525552448.18,1500.0,0.0,7521429813.44,43355414978.460014,23559893644.74,4418558.76,0.0,1
OP_0007,50489.0,RRI_roulette,284639542.0,431222.0,263347320.0,0.0,0.0,21292222.0,8978942780.0,8043338856.0,0.0,0.0,1
OP_0023,756.0,RRI_sports,1507179.0,0.0,0.0,0.0,0.0,1507179.0,255338614.0,218693287.0,745658.0,0.0,1
OP_0020,2114.0,RRI_other,9167776.0,0.0,6290651.0,0.0,0.0,2877124.0,96585288.0,70883552.0,0.0,0.0,1
OP_0011,72452.0,RRI_other,659552630.06,0.0,295461535.27,0.0,0.0,364091094.79,2164028497.44,1315176488.8800004,2898953.7800000003,0.0,1
OP_0009,876.0,RRI_sports,2204000.0,0.0,237374.0,0.0,0.0,1966626.0,0.0,0.0,0.0,0.0,1
OP_0024,3621.0,RRI_sports,17956946.15,0.0,12285013.77,0.0,0.0,5671932.38,31821292.36,25011529.15,0.0,0.0,1
OP_0002,14575.0,CTG_multi,35330279.0,0.0,21504853.44,0.0,0.0,13825425.56,72224704.0,43009706.88,0.0,0.0,1
OP_0013,1.0,RRI_sports,2000.0,0.0,0.0,0.0,0.0,2000.0,16293932.44,20585214.24,80000.0,0.0,1
OP_0003,2234.0,RRI_sports,842426.0,4000.0,121185.8,0.0,0.0,725240.2,1688152.0,242371.6,0.0,0.0,1
OP_0003,12.0,RRI_sports,14000.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,1
OP_0016,40395.0,RRI_sports,41580704.0,176500.0,25610823.0,0.0,0.0,16146381.0,103046964.0,67294650.0,0.0,0.0,1
OP_0025,192.0,RRI_other,394811.0,0.0,172363.0,0.0,0.0,222448.0,4508212.0,3315830.0,0.0,0.0,1
OP_0015,1550.0,RRI_other,989250.0,0.0,913342.0,0.0,0.0,75908.0,6892472.0,5738882.0,0.0,0.0,1
OP_0004,1368.0,CTG_multi,13835469.31,0.0,8334923.3,0.0,0.0,0.0,33060134.31,26256811.38,0.0,0.0,1
OP_0004,7.0,CTG_virtualSports,8000.0,0.0,0.0,0.0,0.0,8000.0,33060134.31,26256811.38,0.0,0.0,1
OP_0005,73565.0,RRI_slot,71992613.76,0.0,67205756.34,307203.64,0.0,4479653.78,1013917006.8600004,991575218.2400002,5225445.48,0.0,1
OP_0022,2.0,RRI_sports,13790.5,0.0,7667.5,0.0,0.0,6123.0,22526937.12,15610320.44,880000.0,0.0,1
OP_0028,35.0,CTG_multi,115454.0,0.0,58541.0,0.0,0.0,56913.0,591140.0,120879.0,0.0,0.0,1
OP_0012,1023.0,RRI_sports,54500.0,0.0,0.0,0.0,0.0,54500.0,0.0,0.0,0.0,0.0,1
OP_0031,13.0,RRI_sports,48844.0,0.0,0.0,0.0,0.0,48844.0,48844.0,0.0,0.0,0.0,1
OP_0006,2476741.0,CTG_multi,10264822176.33,0.0,7117104519.42,611.0,0.0,3147717045.91,35453515959.119995,25750537014.94,10005912.66,0.0,1
OP_0007,42559.0,RRI_roulette,205324551.0,358315.0,178922285.0,0.0,0.0,26402266.0,8410119394.0,7715747844.0,0.0,0.0,1
OP_0023,6921.0,RRI_sports,23945840.0,0.0,11470425.0,0.0,0.0,12475415.0,213195022.0,176581637.0,570060.0,0.0,1
OP_0020,4641.0,RRI_other,14113761.0,0.0,8149046.0,0.0,0.0,5964714.0,101552848.0,69619118.0,0.0,0.0,1
OP_0011,68606.0,RRI_other,675095275.17,0.0,501076694.46,0.0,0.0,174018580.71,3052386498.4000006,2586086917.379999,4668800.78,0.0,1
OP_0009,754.0,RRI_sports,1498000.0,0.0,214237.0,0.0,0.0,1283763.0,0.0,0.0,0.0,0.0,1
OP_0024,3582.0,RRI_sports,28716493.37,0.0,31093622.27,0.0,0.0,-2377128.9,35766277.81,37369794.53,0.0,0.0,1
OP_0002,5091.0,CTG_multi,13133174.0,0.0,19282499.94,7000.0,0.0,-6156325.94,28795782.0,38564999.88,14000.0,0.0,0
OP_0013,1.0,CTG_eSports,500.0,0.0,700.0,0.0,0.0,-200.0,6536525.84,5653577.36,0.0,0.0,0
OP_0003,210.0,RRI_sports,40020.0,0.0,27970.71,0.0,0.0,12049.29,101580.0,55941.42,0.0,0.0,0
OP_0003,5.0,RRI_sports,4000.0,0.0,3000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0
OP_0016,13894.0,RRI_sports,13661938.0,54500.0,6547819.0,0.0,0.0,7168619.0,57960814.0,37389724.0,0.0,0.0,0
OP_0025,75.0,RRI_other,133250.0,0.0,4001.0,0.0,0.0,129249.0,4527288.0,7914352.0,0.0,0.0,0
OP_0015,561.0,RRI_other,283735.0,0.0,288515.0,0.0,0.0,-4781.0,5500908.0,4277820.0,0.0,0.0,0
OP_0004,410.0,CTG_multi,4827407.71,0.0,3387494.51,0.0,0.0,0.0,28437232.71,25158155.67,0.0,0.0,0
OP_0004,6.0,CTG_virtualSports,6000.0,0.0,0.0,0.0,0.0,6000.0,28437232.71,25158155.67,0.0,0.0,0
OP_0005,79196.0,RRI_slot,77115989.3,0.0,71788455.89,326969.64,0.0,5000563.77,1092560284.48,1064790355.8200002,5286177.48,0.0,0
OP_0022,24.0,RRI_sports,131929.66,0.0,69464.38,1000.0,0.0,61465.28,8974063.920000002,9893046.859999998,922560.0,0.0,0
OP_0028,29.0,CTG_multi,191233.0,0.0,188687.0,0.0,0.0,2546.0,309483.0,188687.0,0.0,0.0,0
OP_0012,26.0,RRI_sports,5500.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0
OP_0031,2.0,RRI_sports,11000.0,0.0,13048.35,0.0,0.0,-2048.35,12000.0,13048.35,0.0,0.0,0
OP_0006,723534.0,CTG_multi,2922910970.76,0.0,4034690744.13,16546.0,0.0,-1111796319.37,16067001423.039995,16280444188.78,1952996.28,0.0,0
OP_0007,35693.0,RRI_roulette,197497711.0,240435.0,170855738.0,0.0,0.0,26641973.0,7273014724.0,7008033414.0,0.0,0.0,0
OP_0023,4842.0,RRI_sports,15366486.0,0.0,12476698.0,0.0,0.0,2889788.0,233240476.0,213796382.0,922167.0,0.0,0
OP_0020,3748.0,RRI_other,14450096.0,0.0,7841024.0,0.0,0.0,6609072.0,95670372.0,66218572.0,0.0,0.0,0
OP_0011,29286.0,RRI_other,244302175.71,0.0,260214319.16,0.0,0.0,-15912143.45,1188689137.62,1179955004.64,7129056.34,0.0,0
OP_0009,187.0,RRI_sports,276000.0,0.0,237609.0,0.0,0.0,38391.0,0.0,0.0,0.0,0.0,0
OP_0024,1141.0,RRI_sports,5779744.92,0.0,6109680.44,0.0,0.0,-329935.52,17087440.33,16699802.07,0.0,0.0,0
OP_0002,6048.0,CTG_multi,13997878.0,0.0,10797672.99,0.0,0.0,3200205.01,28845514.0,21595345.98,0.0,0.0,0
OP_0013,1.0,CTG_eSports,2000.0,0.0,3520.0,0.0,0.0,-1520.0,10849564.48,5206748.64,14052.0,0.0,0
OP_0003,620.0,RRI_sports,73130.0,0.0,34794.6,0.0,0.0,38335.4,202244.0,69589.2,0.0,0.0,0
OP_0016,14188.0,RRI_sports,14282659.0,47500.0,7550706.0,1000.0,0.0,6778453.0,59091528.0,39248990.0,2000.0,0.0,0
OP_0025,81.0,RRI_other,137973.0,0.0,0.0,0.0,0.0,137973.0,6390830.0,5542556.0,0.0,0.0,0
OP_0015,692.0,RRI_other,698492.0,0.0,726044.0,0.0,0.0,-27552.0,11359586.0,9337544.0,0.0,0.0,0
OP_0004,642.0,CTG_multi,7063420.0,0.0,5867186.8,0.0,0.0,0.0,20519578.0,18557939.38,0.0,0.0,0
OP_0004,27.0,CTG_virtualSports,27500.0,0.0,24000.0,0.0,0.0,3500.0,20519578.0,18557939.38,0.0,0.0,0
OP_0005,88356.0,RRI_slot,91546319.1,0.0,86048955.48,383061.64,0.0,5114301.98,1153484484.4799998,1122679725.6800003,5444151.48,0.0,0
OP_0022,38.0,RRI_sports,2285554.42,0.0,3233305.79,0.0,0.0,-947751.37,18604049.82,18475926.300000004,200000.0,0.0,0
OP_0028,28.0,CTG_multi,182953.0,0.0,172189.0,0.0,0.0,10764.0,865004.0,970701.0,0.0,0.0,0
OP_0012,448.0,RRI_sports,21400.0,0.0,2448.0,0.0,0.0,18952.0,0.0,0.0,0.0,0.0,0
OP_0031,19.0,RRI_sports,43000.0,0.0,40445.295,0.0,0.0,2554.705,163000.0,40445.295,0.0,0.0,0
OP_0006,819008.0,CTG_multi,2655348978.78,0.0,1746132809.54,65.44,0.0,909216103.8,14851811181.58,10662818010.2,6658434.08,0.0,0
OP_0007,41426.0,RRI_roulette,235488721.0,247332.0,223697297.0,0.0,0.0,11791424.0,8453547416.0,8017936638.0,0.0,0.0,0
OP_0023,1642.0,RRI_sports,8428422.0,0.0,9310108.0,0.0,0.0,-881686.0,215978082.0,198466255.0,771616.0,0.0,0
OP_0020,1578.0,RRI_other,5993571.0,0.0,4338827.0,0.0,0.0,1654745.0,94321454.0,70524658.0,0.0,0.0,0
OP_0011,20782.0,RRI_other,209405012.27,0.0,204003238.81,0.0,0.0,5401773.46,1101390215.7600002,1058701697.8400002,5020770.0200000005,0.0,0
OP_0009,27.0,RRI_sports,38000.0,0.0,371697.0,0.0,0.0,-333697.0,0.0,0.0,0.0,0.0,0
OP_0024,1441.0,RRI_sports,7506414.46,0.0,7476804.61,0.0,0.0,29609.85,22110552.85,21204787.84,0.0,0.0,0
OP_0002,6400.0,CTG_multi,15410551.0,0.0,18698352.01,10500.0,0.0,-3298301.01,33235752.0,37396704.02,21000.0,0.0,0
OP_0013,4.0,CTG_eSports,3900.0,0.0,2281.0,0.0,0.0,1619.0,33406291.44,34275734.04,14801.6,0.0,0
OP_0003,283.0,RRI_sports,80952.0,0.0,53113.2,0.0,0.0,27838.8,243804.0,106226.4,0.0,0.0,0
OP_0003,4.0,RRI_sports,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0
OP_0016,16071.0,RRI_sports,15326530.0,51500.0,5045856.0,500.0,0.0,10331674.0,61726554.0,35048082.0,1000.0,0.0,0
OP_0025,94.0,RRI_slot,204051.0,0.0,29926.0,0.0,0.0,174125.0,4695386.0,3721540.0,0.0,0.0,0
OP_0015,686.0,RRI_other,642195.0,0.0,763925.0,0.0,0.0,-121730.0,2720082.0,2559856.0,0.0,0.0,0
OP_0004,502.0,CTG_multi,8416944.0,0.0,4775580.3,0.0,0.0,0.0,48955738.0,39235215.02,0.0,0.0,0
OP_0004,34.0,CTG_virtualSports,34500.0,0.0,21000.0,1000.0,0.0,12500.0,48955738.0,39235215.02,0.0,0.0,0
OP_0005,96453.0,RRI_slot,100232072.2,0.0,94161587.45,435259.64,0.0,5635225.11,1305946609.48,1266638375.7,5640693.48,0.0,0
OP_0022,50.0,RRI_sports,1010220.07,0.0,1029688.97,0.0,0.0,-19468.9,13145754.88,11681325.02,0.0,0.0,0
OP_0028,13.0,CTG_multi,53583.0,0.0,37977.0,0.0,0.0,15606.0,1944766.0,1984612.0,0.0,0.0,0
OP_0012,327.0,RRI_sports,12200.0,0.0,0.0,0.0,0.0,12200.0,0.0,0.0,0.0,0.0,0
OP_0031,46.0,RRI_sports,50362.0,0.0,35460.47,0.0,0.0,14901.53,100724.0,70920.94,0.0,0.0,0
OP_0006,850167.0,CTG_multi,3221058156.16,0.0,2668299081.0,51000.0,0.0,552708075.16,16594164569.54,13600044226.02,1197346.8,0.0,0
OP_0007,49053.0,RRI_roulette,264883376.0,274170.0,245858642.0,0.0,0.0,19024734.0,8603997098.0,8115799776.0,0.0,0.0,0
OP_0023,2638.0,RRI_sports,10428127.0,0.0,7640594.0,0.0,0.0,2787533.0,329281846.0,275086188.0,940018.0,0.0,0
OP_0020,1703.0,RRI_other,7049210.0,0.0,4693381.0,0.0,0.0,2355829.0,109405196.0,79952182.0,0.0,0.0,0
OP_0011,28201.0,RRI_other,258308455.83,0.0,248437705.2,0.0,0.0,9870750.63,1228396447.72,1185114690.8000004,4533336.62,0.0,0
OP_0009,278.0,RRI_sports,481500.0,0.0,71659.0,0.0,0.0,409841.0,0.0,0.0,0.0,0.0,0
